Name,Percent Male,Percent Female
Alani,0,0
Alano,0,0
Shelbi,0,0
Kendrah,0,0
Alana,0,0
Louisiana,0,0
Arbrielle,0,0
Czar,0,0
Aland,0,0
Mayleen,0,0
Liadan,0,0
Sofiagrace,0,0
Leannah,0,0
Areesha,0,0
Escarlet,0,0
Jniah,0,0
Demont,0,0
Waverley,0,0
Abrar,0.3409090909090909,0.6590909090909091
Abran,0,0
Jarius,0,0
Cacey,0,0
Eylin,0,0
Gayle,0,0
Nyasha,0,0
Gayla,0,0
Gissel,0,0
Solomiya,0,0
Alleah,0,0
Mecca,0.3157894736842105,0.6842105263157895
Jocabed,0,0
Skarlet,0,0
Jazzie,0,0
Demone,0,0
Tamsin,0,0
Oluwatosin,0,0
Franziska,0,0
Wolfgang,0,0
Afra,0,0
Umair,0,0
Shahd,0,0
Vianca,0,0
Aleyana,0,0
Khadija,0,0
Stalin,0,0
Alysse,0,0
Emirah,0,0
Rabab,0,0
Alyssa,0.0021019442984760903,0.9978980557015239
Carlina,0,0
Mileigh,0,0
Jamichael,0,0
Yovanny,0,0
Yovanna,0,0
Marykatherine,0,0
Marrion,0,0
Ealyn,0,0
Nigella,0,0
Tsubaki,0,0
Kerwin,0,0
Shammah,0,0
Donato,0,0
Octavious,0,0
Shantelle,0,0
Geetika,0,0
Kabren,0,0
Giselle,0,0
Gisella,0,0
Lyrique,0,0
Jacorion,0,0
Solymar,0,0
Ladon,0,0
Konstantinos,0,0
Pieper,0,0
Duke,0,0
Keisy,0,0
Zonnique,0,0
Philomena,0,0
Fern,0,0
Batu,0,0
Kylani,0,0
Chibueze,0,0
Keisi,0,0
Kyland,0,0
Ailine,0,0
Zeyd,0,0
Natalierose,0,0
Zeya,0,0
Zavian,0,0
Arshiya,0,0
Heylin,0,0
Adiya,0,0
Jacinda,0,0
Jalayia,0,0
Prometheus,0,0
Zawadi,0,0
Kaleeyah,0,0
Chyann,0,0
Maekayla,0,0
Breigh,0,0
Benedetto,0,0
Nessa,0,0
Senya,0,0
Eda,0,0
Cicely,0,0
Rainie,0,0
Lawren,0,0
Inri,0,0
Edi,0,0
Bezalel,0,0
Leslie,0.05781990521327014,0.9421800947867298
Edy,0.696969696969697,0.30303030303030304
Lillah,0,0
Journeigh,0,0
Praneel,0,0
Calogero,0,0
Sharlene,0,0
Zaylyn,0.4166666666666667,0.5833333333333334
Brizza,0,0
Falyn,0,0
Linaya,0,0
Moxxi,0,0
Kami,0,0
Arinna,0,0
Kamm,0,0
Draycen,0,0
Trinitie,0,0
Alisa,0,0
Alise,0,0
Motunrayo,0,0
Manar,0,0
Manas,0,0
Manav,0,0
Manan,0,0
Katiya,0,0
Manal,0,0
Lezlie,0,0
Manaf,0,0
Kourtnie,0,0
Angel,0.8414043583535109,0.1585956416464891
Idrissa,0,0
Eveny,0,0
Zeidan,0,0
Evens,0,0
Treyveon,0,0
Deondra,0,0
Avina,0,0
Rivaan,0,0
Amilya,0,0
Ioanna,0,0
Arka,0,0
Demarious,0,0
Tilley,0,0
Anasophia,0,0
Habeeb,0,0
Yves,0,0
Thayne,0,0
Camarie,0,0
Camaria,0,0
Lilyann,0,0
Lilyana,0,0
Anmol,0,0
Karmin,0,0
Ellysia,0,0
Remick,0,0
Brock,0,0
Helio,0,0
Aleksia,0,0
Helia,0,0
Damarious,0,0
Helix,0,0
Jarianna,0,0
Aradia,0,0
Yumna,0,0
Sania,0,0
Sanii,0,0
Thurman,0,0
Milea,0,0
Milee,0,0
Marni,0,0
Braydan,0,0
Shelsea,0,0
Jakoda,0,0
Kelina,0,0
Miles,0.994805904866047,0.00519409513395298
Laena,0,0
Miley,0,0
Milez,0,0
Lennex,0.375,0.625
Milynn,0,0
Zahari,0.34615384615384615,0.6538461538461539
Zahara,0,0
Maaliyah,0,0
Canyon,0.9217391304347826,0.0782608695652174
Zeniyah,0,0
Marika,0,0
Lynli,0,0
Jamya,0,0
Edyn,0.13333333333333333,0.8666666666666667
Court,0,0
Chace,0,0
Treyon,0,0
Kelden,0,0
Aarush,0,0
Aliannah,0,0
Brynnan,0,0
Wiliam,0,0
Wilian,0,0
Shaul,0,0
Shaun,0,0
Joleigh,0,0
Dj,0,0
Rhett,0.9908536585365854,0.009146341463414634
Aiyonna,0,0
Priyal,0,0
Shuaib,0,0
Jebidiah,0,0
Cariana,0,0
Karyme,0,0
Nirek,0,0
Sidahmed,0,0
Malayiah,0,0
Lamarion,0,0
Jackston,0,0
Frankie,0.5148063781321185,0.48519362186788156
Naksh,0,0
Abbygale,0,0
Arnell,0,0
Dhriti,0,0
Jacaiden,0,0
Jennah,0,0
Tesa,0,0
Marisela,0,0
Zaelin,0,0
Chamberlain,0,0
Tess,0,0
Brileigh,0,0
Piercen,0,0
Filiberto,0,0
Kelechi,0,0
Teyton,0,0
Rozella,0,0
Paeyton,0,0
Chazlyn,0,0
Corwyn,0,0
Balian,0,0
Yaira,0,0
Mavery,0,0
Turi,0,0
Uzair,0,0
Zarianna,0,0
Cambelle,0,0
Axiel,0,0
Zoii,0,0
Emiliano,0,0
Izzabel,0,0
Dejon,0,0
Marycatherine,0,0
Guinivere,0,0
Jeniah,0,0
Brenan,0,0
Zavon,0,0
Brenae,0,0
Leor,0,0
Elai,0,0
Nadya,0,0
Zulma,0,0
Ashby,0.3953488372093023,0.6046511627906976
Mattalyn,0,0
Ayriana,0,0
Evalisse,0,0
Aaleiyah,0,0
Aser,0,0
Lionell,0,0
Ansen,0,0
Vada,0,0
Samarion,0,0
Ahnna,0,0
Jakhi,0,0
Ibaad,0,0
Calob,0,0
Sura,0,0
Aliha,0,0
Amaru,0,0
Suri,0,0
Amaro,0,0
Amari,0.6237942122186495,0.3762057877813505
Amirrah,0,0
Amare,0.9563636363636364,0.04363636363636364
Amara,0.01639344262295082,0.9836065573770492
Leven,0,0
Sury,0,0
Aubreelynn,0,0
Eisa,0.5238095238095238,0.47619047619047616
Asuna,0,0
Kaidance,0,0
Ruari,0.6875,0.3125
Jla,0,0
Kahmya,0,0
Alesha,0,0
Isias,0,0
Venice,0,0
Kinston,0,0
Avyukt,0,0
Defne,0,0
Trustin,0,0
Kinly,0,0
Alasdair,0,0
Isiah,0,0
Khadyn,0,0
Asmaa,0,0
Jasyiah,0,0
Jazz,0.625,0.375
Kallon,0,0
Jaza,0,0
Jaze,0,0
Imron,0,0
Azelea,0,0
Finesse,0.5,0.5
Hermela,0,0
Javion,0,0
Teghveer,0,0
Denard,0,0
Myers,0.6875,0.3125
Joeangel,0,0
Prarthana,0,0
Ramadan,0,0
Mayhem,0,0
Zarae,0,0
Zarai,0,0
Zarah,0,0
Zarak,0,0
Adewale,0,0
Ramello,0,0
Cephas,0,0
Christos,0,0
Zyler,0,0
Sharif,0,0
Zylen,0,0
Christon,0,0
Cayson,0,0
Zylee,0,0
Yardley,0,0
Hadrian,0,0
Prosper,0,0
Alazar,0,0
Tillman,0,0
Alazay,0,0
Margaret,0,0
Alazae,0,0
Amparo,0,0
Yasna,0,0
Analina,0,0
Georges,0,0
Zenobia,0,0
Braelon,0,0
Promyce,0,0
Marinah,0,0
Ahmarie,0,0
Naziyah,0,0
Troi,0,0
Tron,0,0
Agrim,0,0
Troy,0.9947169811320755,0.005283018867924529
London,0.11712199080335407,0.8828780091966459
Tiya,0,0
Phiona,0,0
Enid,0,0
Hadleigh,0,0
Savoy,0,0
Jeremiyah,0,0
Beniah,0,0
Savon,0,0
Zyron,0,0
Meira,0,0
Deaaron,0,0
Kenzye,0,0
Jayceonna,0,0
Geet,0,0
Greidy,0,0
Katrice,0,0
Sonora,0,0
Nakari,0.5333333333333333,0.4666666666666667
Keiston,0,0
Charissa,0,0
Berklee,0,0
Avian,0.8791208791208791,0.12087912087912088
Shellby,0,0
Zaliyah,0,0
Corinn,0,0
Corina,0,0
Corine,0,0
Stacey,0.16260162601626016,0.8373983739837398
Kaiah,0,0
Nailani,0,0
Matisyahu,0,0
Briannie,0,0
Damyah,0,0
Birkley,0,0
Molina,0,0
Vaanya,0,0
Jedrick,0,0
Gracyn,0.029850746268656716,0.9701492537313433
Kenniel,0,0
Kaedan,0,0
Isha,0,0
Meaghan,0,0
Ishi,0,0
Niang,0,0
Michaelah,0,0
Harold,0,0
Niana,0,0
Orian,0,0
Waylon,0.9946452476572959,0.00535475234270415
Dayvion,0,0
Greyson,0.9821254468638284,0.017874553136171596
Niani,0,0
Mykira,0,0
Saije,0,0
Kowen,0,0
Saija,0,0
Hosam,0,0
Nyeli,0,0
Anahlia,0,0
Nyela,0,0
Laveah,0,0
Saquan,0,0
Miasia,0,0
Rithvik,0,0
Adriyan,0,0
Emmary,0,0
Lansana,0,0
Aliyan,0,0
Aliyah,0,0
Emmari,0,0
Leta,0,0
Leto,0,0
Berk,0,0
Azarael,0,0
Arianah,0,0
Lety,0,0
Rishit,0,0
Jerzy,0.45454545454545453,0.5454545454545454
Oriana,0,0
Kanav,0,0
Temperence,0,0
Rodas,0,0
Ellina,0,0
Jerzi,0,0
Jhayce,0,0
Draylon,0,0
Kayaan,0,0
Eliott,0,0
Kyrus,0,0
Yedidya,0,0
Caedmon,0,0
Aysa,0,0
Ayse,0,0
Jaxten,0,0
Kalinda,0,0
Van,0.9433962264150944,0.05660377358490566
Winter,0.05952380952380952,0.9404761904761905
Val,0,0
Moon,0,0
Madicyn,0,0
Eulogio,0,0
Izmael,0,0
Berenice,0,0
Aysen,0,0
Aysel,0,0
Meleny,0,0
Zaniah,0,0
Melena,0,0
Angy,0,0
Daken,0,0
Lynzie,0,0
Elexa,0,0
Meena,0,0
Napoleon,0,0
Arryanna,0,0
Noah,0.9944935064935065,0.005506493506493506
Pranil,0,0
Lineth,0,0
Solace,0.4375,0.5625
Zirui,0,0
Connar,0,0
Pranit,0,0
Cardier,0,0
Mckinzee,0,0
Pranita,0,0
Mirakle,0,0
Mckinzey,0,0
Arena,0,0
Sadee,0,0
Elora,0,0
Amon,0,0
Lunabella,0,0
Sylvester,0,0
Rajon,0,0
Amod,0,0
Amoz,0,0
Arthur,0,0
Amos,0,0
Amor,0.16,0.84
Sadey,0,0
Mohmmed,0,0
Temperance,0,0
Humaira,0,0
Alvaro,0,0
Nanette,0,0
Stephanny,0,0
Kiros,0,0
Sigrid,0,0
Jameson,0.9817003431185666,0.018299656881433472
Lauralynn,0,0
Monique,0,0
Mariaelena,0,0
Everlyn,0,0
Kiron,0,0
Mckinlee,0,0
Lauriel,0,0
Jaecia,0,0
Cord,0,0
Cora,0.001694915254237288,0.9983050847457627
Oluwatimilehin,0,0
Cori,0.11764705882352941,0.8823529411764706
Maelani,0,0
Cort,0,0
Jamire,0,0
Aunna,0,0
Cory,0.9751381215469613,0.024861878453038673
Shalini,0,0
Haily,0,0
Cherysh,0,0
Elida,0,0
Zachary,0.9988333657398406,0.00116663426015944
Amelle,0,0
Faylin,0,0
Haili,0,0
Jakeira,0,0
Kennedi,0,0
Acelyn,0.12195121951219512,0.8780487804878049
Zachari,0,0
Yamato,0,0
Haile,0.3684210526315789,0.631578947368421
Alene,0,0
Renesmee,0,0
Daymion,0,0
Leeonna,0,0
Thienan,0,0
Ruel,0,0
Kiyan,0.954248366013072,0.0457516339869281
Aleni,0,0
Damarion,0,0
Naviah,0,0
Malikhai,0,0
Sable,0,0
Maida,0,0
Valdemar,0,0
Ferrah,0,0
Rozlyn,0,0
Zayshawn,0,0
Tye,0.9069767441860465,0.09302325581395349
Lucienne,0,0
Tya,0,0
Mavie,0,0
Laziya,0,0
Mavis,0,0
Morgyn,0,0
Salahuddin,0,0
Raiyan,0,0
Admire,0,0
Jhoana,0,0
Lisa,0,0
Ozzie,0,0
Kartel,0,0
Jazzlyn,0,0
Holsten,0,0
Lilium,0,0
Alisynn,0,0
Brycelynn,0,0
Kristiana,0,0
Kylenn,0,0
Kylena,0,0
Keyon,0,0
Kylene,0,0
Karter,0.88510101010101,0.1148989898989899
Kinslie,0,0
Raffaella,0,0
Roxanna,0,0
Rohn,0,0
Roxanne,0,0
Tailyn,0,0
Azlyn,0,0
Meeyah,0,0
Texas,0,0
Brynna,0,0
Brynne,0,0
Jashaun,0,0
Lania,0,0
Lanie,0,0
Saarah,0,0
Amida,0,0
Bar,0,0
Bay,0.075,0.925
Bae,0,0
Jessalee,0,0
Bao,0,0
Narciso,0,0
Angelos,0,0
Aashika,0,0
Quinnten,0,0
Lamin,0,0
Talula,0,0
Lamia,0,0
Dajon,0,0
Lamir,0,0
Lamis,0,0
Ellise,0,0
Tywaun,0,0
Miro,0,0
Aryauna,0,0
Miri,0,0
Viktor,0,0
Desirey,0,0
Mira,0,0
Omir,0,0
Desiree,0,0
Desirea,0,0
Lyssa,0,0
Zeph,0,0
Beckie,0,0
Erickson,0,0
Micaella,0,0
Alecia,0,0
Ayla,0,0
Kaddy,0,0
Eh,0.6056338028169014,0.39436619718309857
Evans,0.8666666666666667,0.13333333333333333
Ej,0,0
Ed,0,0
Ayli,0,0
Evany,0,0
Alicja,0,0
Evana,0,0
Evann,0.7,0.3
Evani,0,0
Davell,0,0
Jeevan,0,0
Shanelle,0,0
Jeanelle,0,0
Arayiah,0,0
Sven,0,0
Daequan,0,0
Emmet,0,0
Kayonna,0,0
Mahlani,0,0
Zurie,0,0
Jovi,0.19718309859154928,0.8028169014084507
Zuria,0,0
Dinora,0,0
Priyanka,0,0
Trystian,0,0
Zurii,0,0
Jove,0,0
Jennesis,0,0
Kache,0,0
Dilon,0,0
Jenissa,0,0
Lenin,0,0
Eleen,0,0
Prynce,0,0
Jarelly,0,0
Jarelle,0,0
Ryelle,0,0
Imonie,0,0
Lenix,0.375,0.625
Adja,0,0
Vishwa,0,0
Neeya,0,0
Dannyelle,0,0
Caleyah,0,0
Bitania,0,0
Edilberto,0,0
Griffon,0,0
Monish,0,0
Brionna,0,0
Rushil,0,0
Aras,0,0
Josten,0,0
Arav,0,0
Hattan,0,0
Zanyiah,0,0
Rulon,0,0
Araf,0,0
Arad,0,0
Seona,0,0
Arah,0,0
Aran,0,0
Teller,0,0
Aram,0.9206349206349206,0.07936507936507936
Valkyrie,0,0
Jisaiah,0,0
Hawaii,0,0
Hadar,0,0
Martina,0,0
Juhi,0,0
Xaiver,0,0
Yisroel,0,0
Eldar,0,0
Jonni,0.38461538461538464,0.6153846153846154
Jonna,0,0
Tadhg,0,0
Jonny,0,0
Payshance,0,0
Xia,0,0
Ketzaly,0,0
Hill,0,0
Hila,0,0
Mileyshka,0,0
Lino,0,0
Tulsi,0,0
Dallana,0,0
Teighlor,0,0
Dakodah,0.6428571428571429,0.35714285714285715
Cyriah,0,0
Omani,0,0
Brittanie,0,0
Tamlyn,0,0
Apphia,0,0
Gadiel,0,0
Lulabelle,0,0
Harmonii,0,0
Mikias,0,0
Eoghan,0,0
Jhade,0,0
Mikiah,0.38461538461538464,0.6153846153846154
Kemaria,0,0
Ebenezer,0.88,0.12
Tempest,0,0
Allah,0,0
Nabeel,0,0
Allan,0,0
Hamna,0,0
Kairen,0,0
Kairee,0.5,0.5
Raevyn,0,0
Deliza,0,0
Teresita,0,0
Gannyn,0,0
Terri,0,0
Terra,0,0
Caiyden,0,0
Elizabethgrace,0,0
Terry,0.9789227166276346,0.02107728337236534
Usher,0,0
King,0,0
Sunjai,0,0
Kina,0,0
Kino,0,0
Joziyah,0,0
Sanari,0,0
Stanislaw,0,0
Khaya,0,0
Shivansh,0,0
Avannah,0,0
Loreina,0,0
Teion,0,0
Emoni,0.050724637681159424,0.9492753623188406
Alixandria,0,0
Arrayah,0,0
Milaan,0,0
Zanariah,0,0
Taurus,0,0
Kailon,0,0
Deniel,0,0
Jacquelyn,0,0
Romere,0,0
Miaya,0,0
Estela,0,0
Fallan,0,0
Leianna,0,0
Princeton,0,0
Romero,0,0
Rocsi,0,0
Soryn,0.5,0.5
Zayanah,0,0
Amisha,0,0
Lorne,0,0
Jwan,0,0
Laniaya,0,0
Rachel,0,0
Ceazar,0,0
Cobalt,0,0
Gregor,0,0
Anneliese,0,0
Tanya,0,0
Anneliesa,0,0
Khaliyah,0,0
Lylee,0,0
Malynn,0,0
Destanee,0,0
Xya,0,0
Rahsaan,0,0
Ihsan,0,0
Mechel,0,0
Juleah,0,0
Berish,0,0
Taysen,0,0
Nanci,0,0
Jionni,0,0
Nancy,0,0
Neisha,0,0
Devoiry,0,0
Aveya,0,0
Masud,0,0
Mazon,0,0
Lashea,0,0
Jerusalen,0,0
Jerusalem,0,0
Junayd,0,0
Copeland,0.671875,0.328125
Dominyk,0,0
Mckenzi,0,0
Darron,0,0
Niylah,0,0
Jestin,0,0
Aradhya,0,0
Mckenzy,0,0
Korynn,0,0
Bibi,0,0
Kamella,0,0
Necha,0,0
Dalyla,0,0
Gwendolynn,0,0
Elisia,0,0
Chaska,0,0
Uzziel,0,0
Dim,0,0
Din,0,0
Dio,0,0
Jamarley,0,0
Jerzey,0,0
Aleyza,0,0
Dia,0,0
Farheen,0,0
Jerzee,0,0
Cella,0,0
Hassaan,0,0
Jerzei,0,0
Tinsley,0,0
Mansour,0,0
Lavon,0,0
Bradlee,0.7641509433962265,0.2358490566037736
Maxson,0,0
Alayla,0,0
Keasia,0,0
Jaquon,0,0
Dziyah,0,0
Dlila,0,0
Qiana,0,0
Damonii,0,0
Cyree,0,0
Daviyon,0,0
Damonie,0.625,0.375
Natallia,0,0
Natallie,0,0
Kalvyn,0,0
Chynah,0,0
Albino,0,0
Deryk,0,0
Chrystal,0,0
Yehia,0,0
Icelyn,0,0
Ayvree,0,0
Davin,0,0
Norbert,0,0
Imany,0,0
Davia,0,0
Elleanna,0,0
Davie,0.3333333333333333,0.6666666666666666
David,0.9989248201141345,0.0010751798858655197
Amairah,0,0
Imane,0,0
Davis,0.967741935483871,0.03225806451612903
Elyce,0,0
Bransyn,0,0
Branton,0,0
Tamya,0,0
Kyier,0,0
Rhyla,0,0
Brenasia,0,0
Zaahir,0,0
Reba,0,0
Solangel,0,0
Malakie,0,0
Dorothy,0,0
Azusena,0,0
Kaisley,0,0
Keivon,0,0
Jayzin,0,0
Makailey,0,0
Waseem,0,0
Nataleigh,0,0
Aneyah,0,0
Johndavid,0,0
Anvit,0,0
Megan,0.005676442762535478,0.9943235572374646
Blessyn,0,0
Steel,0,0
Marionna,0,0
Srithan,0,0
Raymar,0,0
Melchizedek,0,0
Sameyah,0,0
Ula,0,0
Labiba,0,0
Endrit,0,0
Zahkai,0,0
Ozil,0,0
Lameir,0,0
Khayden,0,0
Jyler,0,0
Nyx,0,0
Hamsa,0,0
Melodee,0,0
Oluwateniola,0,0
Malikye,0,0
Joyanna,0,0
Loralynn,0,0
Hanley,0.6037735849056604,0.39622641509433965
Ragnar,0,0
Khyon,0,0
Raynah,0,0
Hillel,0,0
Danyale,0,0
Violetrose,0,0
Deyana,0,0
Jacieon,0,0
Meerab,0,0
Rhia,0,0
Raynav,0,0
Deyani,0,0
Caedan,0,0
Zeenat,0,0
Perseus,0,0
Samier,0,0
Escher,0,0
Corniyah,0,0
Annahbella,0,0
Tyus,0,0
Zeenah,0,0
Kaleigha,0,0
Annayah,0,0
Kaon,0,0
Kalub,0,0
Kalum,0,0
Luxe,0,0
Paizlie,0,0
Garvey,0,0
Laasya,0,0
Dottie,0,0
Khaleesi,0,0
Luian,0,0
Kailiana,0,0
Sarkis,0,0
Amirykal,0,0
Willoughby,0.46153846153846156,0.5384615384615384
Khaleesy,0,0
Nirvaan,0,0
Keiasia,0,0
Mckynzi,0,0
Izreal,0,0
Roemello,0,0
Zackery,0,0
Alexiah,0,0
Graceann,0,0
Fayha,0,0
Loni,0,0
Lona,0,0
Dalayna,0,0
Marivel,0,0
Long,0,0
Madisen,0,0
Hajin,0,0
Hammond,0,0
Levonte,0,0
Wallis,0,0
Olivia,0.0011169780666125102,0.9988830219333875
Tayvon,0,0
Anelisse,0,0
Laylarose,0,0
Jasani,0.3157894736842105,0.6842105263157895
Danali,0,0
Cassius,0,0
Tiarrah,0,0
Jahlia,0,0
Aireona,0,0
Bethzaida,0,0
Jahlil,0,0
Koralyn,0,0
Noire,0,0
Pricila,0,0
Coreyon,0,0
Junyi,0,0
Dnyla,0,0
Ariannie,0,0
Rhonan,0,0
Genavieve,0,0
Farah,0.055900621118012424,0.9440993788819876
Nick,0,0
Nishta,0,0
Weber,0,0
Faraz,0,0
Dale,0.9726775956284153,0.0273224043715847
Keahi,0,0
Johnathon,0,0
Kaziya,0,0
Dala,0,0
Allyn,0.3076923076923077,0.6923076923076923
Dre,0,0
Alegra,0,0
Dali,0.5384615384615384,0.46153846153846156
Allye,0,0
Yenifer,0,0
Daly,0,0
Mackinlee,0,0
Sahana,0,0
Hayleen,0,0
Nechemia,0,0
Ebrahim,0,0
Hanane,0,0
Asenat,0,0
Jaquavion,0,0
Mackinley,0.4166666666666667,0.5833333333333334
Bomani,0,0
Cloe,0,0
Zenith,0,0
Aaila,0,0
Reiley,0.28,0.72
Ociel,0,0
Marshaun,0,0
Jveon,0,0
Nohlan,0,0
Indira,0,0
Damonte,0,0
Jaysin,0,0
Jahari,0.8208955223880597,0.1791044776119403
Jahara,0,0
Kabel,0,0
Larae,0,0
Sreenidhi,0,0
Ranezmae,0,0
Larah,0,0
Ranezmay,0,0
Avari,0,0
Delasia,0,0
Laray,0,0
Yvette,0,0
Yanelly,0,0
Nissan,0,0
Maleki,0,0
Yanelli,0,0
Williamson,0,0
Talina,0,0
Tyten,0,0
Rigby,0.7931034482758621,0.20689655172413793
Saheim,0,0
Janye,0,0
Silvan,0,0
Zakhai,0,0
Janya,0,0
Reya,0,0
Shelbey,0,0
Reyn,0,0
Yeray,0,0
Milagro,0,0
Shelbee,0,0
Laith,0,0
Dudley,0,0
Domanic,0,0
Nalana,0,0
Domanik,0,0
Nalani,0,0
Ilah,0,0
Ilai,0,0
Ilan,0.8958333333333334,0.10416666666666667
Abril,0,0
Abria,0,0
Afua,0,0
Abrie,0,0
Ilay,0,0
Racer,0,0
Achilles,0,0
Ernestine,0,0
Ernestina,0,0
Brooklyne,0,0
Delanny,0,0
Brooklynn,0,0
Eylan,0,0
Sarvin,0,0
Addyson,0,0
Annibelle,0,0
Marleen,0,0
Iryna,0,0
Kamberlyn,0,0
Danilynn,0,0
Kayhan,0,0
Armon,0,0
Arleene,0,0
Perel,0,0
Iyanla,0,0
Bernabe,0,0
Kaelen,0,0
Daiwik,0,0
Ivianna,0,0
Xain,0,0
Adhrith,0,0
Niguel,0,0
Oluwatomi,0,0
Ahaan,0,0
Leeyah,0,0
Umme,0,0
Nyana,0,0
Grady,0.9927083333333333,0.007291666666666667
Cataleyah,0,0
Audraya,0,0
Kahlin,0,0
Amyrah,0,0
Davionna,0,0
Tamina,0,0
Malechi,0,0
Shaylynn,0,0
Jazelle,0,0
Kelleigh,0,0
Kaloyan,0,0
Treva,0,0
Adnan,0,0
Raniel,0,0
Zedan,0,0
Jimenna,0,0
Keiran,0.8,0.2
Cannen,0,0
Keirah,0,0
Dennise,0,0
Quinnton,0,0
Kortnee,0,0
Thien,0,0
Emrik,0,0
Oluwaseun,0,0
Mallina,0,0
Skyleen,0,0
Kortney,0,0
Slayton,0,0
Par,0,0
Pat,0,0
Pau,0,0
Paw,0,0
Pax,0.9090909090909091,0.09090909090909091
Paz,0.3181818181818182,0.6818181818181818
Jalayah,0,0
Zarion,0,0
Mattisyn,0,0
Pal,0,0
Xena,0,0
Daryus,0,0
Zaina,0,0
Aleighanna,0,0
Zaine,0,0
Kamber,0,0
Adiah,0,0
Adian,0,0
Yovanni,0,0
Bairon,0,0
Jaxsten,0,0
Lillie,0,0
Lillia,0,0
Priest,0,0
Carvell,0,0
Winfred,0,0
Kambryn,0,0
Ashot,0,0
Kambrya,0,0
Yuhan,0,0
Donald,0,0
Rainah,0,0
Kyrian,0,0
Bishop,0,0
Ashon,0,0
Jubilee,0,0
Aizlynn,0,0
Tayzlee,0,0
Firdous,0,0
Ekaterina,0,0
Obaloluwa,0,0
Kiani,0,0
Kitana,0,0
Manit,0,0
Kiana,0,0
Zayleigh,0,0
Moo,0,0
Febe,0,0
Mukund,0,0
Moe,0,0
Tilman,0,0
Carrick,0,0
Lillian,0,0
Fatimazahra,0,0
Noely,0,0
Lilliam,0,0
Guage,0,0
Itta,0,0
Giovannie,0,0
Noela,0,0
Noeli,0,0
Jhace,0,0
Noell,0.5,0.5
Jeromy,0,0
Elisheba,0,0
Breyana,0,0
Gohar,0,0
Leiah,0,0
Bright,0,0
Rishika,0,0
Leiam,0,0
Jerome,0,0
Jumana,0,0
Aurora,0,0
Amarionna,0,0
Declen,0,0
Caydince,0,0
Bridgett,0,0
Anzlie,0,0
Kenlie,0,0
Isaiha,0,0
Jasreet,0,0
Jackeline,0,0
Ethen,0,0
Ethel,0,0
Saathvik,0,0
Essiah,0,0
Avaelizabeth,0,0
Jocsan,0,0
Myleah,0,0
Zaylaa,0,0
Zaylan,0,0
Zaylah,0,0
Malayshia,0,0
Janiyha,0,0
Dedrick,0,0
Sarem,0,0
Saren,0,0
Betsabe,0,0
Kemiah,0,0
Noach,0,0
Loretta,0,0
Danyka,0,0
Keslee,0,0
Jaylianna,0,0
Marva,0,0
Jazzabelle,0,0
Jeidan,0,0
Daizy,0,0
Jazzabella,0,0
Brooklyn,0.009948792977322604,0.9900512070226773
Jazirah,0,0
Zakirah,0,0
Vidur,0,0
Kesley,0,0
Malena,0,0
Lyndi,0,0
Jamar,0,0
Fenris,0,0
Avarae,0,0
Lynda,0,0
Addalyn,0,0
Rhilee,0,0
Boyce,0,0
Braydyn,0,0
Rhiley,0.2857142857142857,0.7142857142857143
Jaeleen,0,0
Zabella,0,0
Stratton,0,0
Jamal,0,0
Jamai,0,0
Joesiah,0,0
Yasaira,0,0
Navi,0.23529411764705882,0.7647058823529411
Avalynne,0,0
Knolan,0,0
Eisele,0,0
Srihan,0,0
Gabrial,0,0
Gabrian,0,0
Jamese,0,0
Jepson,0,0
Rudolph,0,0
Alexya,0,0
Macyn,0.15254237288135594,0.847457627118644
Gracelynne,0,0
Ashley,0.011176306230790724,0.9888236937692093
Alexys,0,0
Christo,0,0
Jalee,0,0
Xaylie,0,0
Christi,0,0
Jemar,0,0
Sebastion,0,0
Ranen,0,0
Sophiea,0,0
Jalei,0,0
Christa,0,0
Jemal,0,0
Christy,0.05555555555555555,0.9444444444444444
Jaley,0,0
Marcus,0,0
Szofia,0,0
Omarius,0,0
Marcuz,0,0
Maximilien,0,0
Saifaldeen,0,0
Alicianna,0,0
Gloria,0,0
Zeriyah,0,0
Breely,0,0
Ashlen,0,0
Leonides,0,0
Leina,0,0
Jondavid,0,0
Ahlanna,0,0
Aniah,0,0
Bianka,0,0
Addylin,0,0
Lizzeth,0,0
Liban,0,0
Sevryn,0,0
Azera,0,0
Coley,0.45,0.55
Nayib,0,0
Isana,0,0
Azania,0,0
Keyton,0,0
Sawyer,0.7889969067609368,0.2110030932390632
Rashed,0,0
Chukwuebuka,0,0
Yaiza,0,0
Rashel,0,0
Colee,0,0
Takumi,0,0
Darrian,0,0
Aalaya,0,0
Takuma,0,0
Dzaria,0,0
Jrue,0.7575757575757576,0.24242424242424243
Marleena,0,0
Keyler,0,0
Brenya,0,0
Alyanna,0,0
Brenyn,0.46153846153846156,0.5384615384615384
Excel,0.46153846153846156,0.5384615384615384
Yadhira,0,0
Davari,0,0
Oluwatomisin,0.375,0.625
Mikael,0.9615384615384616,0.038461538461538464
Yixin,0,0
Caidence,0.09803921568627451,0.9019607843137255
Kaylon,0.7297297297297297,0.2702702702702703
Lanique,0,0
Kourosh,0,0
Brenlyn,0,0
Kaylor,0.4838709677419355,0.5161290322580645
Igor,0,0
Anelly,0,0
Meagan,0,0
Anella,0,0
Anelle,0,0
Zaelah,0,0
Jermanie,0,0
Armita,0,0
